name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
matrix_product_cols,Lemma,,1219,1241,23,1224,1239,16,0,,3,exact_listzzs_cols;matrix_product;matrix_product_pure_cols,1,src/AffineValidator.v:519,0,,True,lib/Linalg.v:1219,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 3, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 1}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize,Fixpoint,,1242,1246,5,,,0,34,resize;resize_length;resize_nil_null;resize_eq;resize_skipn_eq;resize_app;resize_app_le;resize_app_ge;resize_null_repeat;resize_eq_compat;resize_proper;resize_resize;resize_length_eq;nth_resize;resize_1;dot_product_app_left;dot_product_app_right;is_eq_app_left;is_eq_app_right;dot_product_resize_left;dot_product_resize_right;resize_succ;mult_vector_resize;assign;nrlength_def;nrlength_eq;nrlength_def_impl;firstn_eq_implies_resize_n_eq;dot_product_nrlength_right;dot_product_nrlength_left;satisfies_constraint_nrlength;in_poly_nrlength;poly_nrl_def;resize_poly,1,resize,145,src/Extractor.v:208;src/Extractor.v:263;src/Extractor.v:271;src/Extractor.v:496;src/Extractor.v:1082;src/Extractor.v:1124;src/PointWitness.v:106;src/PointWitness.v:110;src/PolyBase.v:2310;src/TilingBandScheduleValidator.v:4767;src/PrepareCodegen.v:38;src/PrepareCodegen.v:60;src/PrepareCodegen.v:117;src/PrepareCodegen.v:233;src/PrepareCodegen.v:234;src/PrepareCodegen.v:243;src/PrepareCodegen.v:251;src/PrepareCodegen.v:251;src/PrepareCodegen.v:253;src/PrepareCodegen.v:258;src/PrepareCodegen.v:258;src/PrepareCodegen.v:258;src/PrepareCodegen.v:262;src/PrepareCodegen.v:272;src/PrepareCodegen.v:273;src/PrepareCodegen.v:273;src/PrepareCodegen.v:274;src/PrepareCodegen.v:286;src/PrepareCodegen.v:286;src/PrepareCodegen.v:286;src/PrepareCodegen.v:288;src/PrepareCodegen.v:288;src/PrepareCodegen.v:288;src/PrepareCodegen.v:310;src/PrepareCodegen.v:310;src/PrepareCodegen.v:325;src/PrepareCodegen.v:350;src/PrepareCodegen.v:414;src/PrepareCodegen.v:441;src/PrepareCodegen.v:457;src/PrepareCodegen.v:496;src/PrepareCodegen.v:497;src/PrepareCodegen.v:550;src/PrepareCodegen.v:590;src/PrepareCodegen.v:607;src/PrepareCodegen.v:608;src/PrepareCodegen.v:612;src/PrepareCodegen.v:633;src/PrepareCodegen.v:846;src/PrepareCodegen.v:846;...+95,3,src/PolyLang.v:7226;src/PolyLang.v:7244;src/PolyLang.v:7250,True,lib/Linalg.v:1242,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_length,Theorem,,1248,1254,7,1250,1252,3,7,resize_length;dot_product_app_left;is_eq_app_left;dot_product_assign_right;assign_assign;dot_product_nrlength_right;has_var_poly_nrl,2,resize;resize_length,63,src/Extractor.v:242;src/Extractor.v:600;src/Extractor.v:632;src/Extractor.v:1405;src/PolyBase.v:2300;src/PolyBase.v:2310;src/TilingBandScheduleValidator.v:4006;src/PrepareCodegen.v:164;src/PrepareCodegen.v:250;src/PrepareCodegen.v:271;src/PrepareCodegen.v:278;src/PrepareCodegen.v:293;src/PrepareCodegen.v:294;src/PrepareCodegen.v:532;src/PrepareCodegen.v:540;src/PrepareCodegen.v:627;src/PrepareCodegen.v:875;src/PrepareCodegen.v:888;src/PrepareCodegen.v:897;src/PrepareCodegen.v:1533;src/PrepareCodegen.v:1545;src/PrepareCodegen.v:1557;src/PolyLang.v:1313;src/PolyLang.v:1373;src/PolyLang.v:7058;src/PolyLang.v:7105;src/PolyLang.v:7211;src/PolyLang.v:7212;src/PolyLang.v:7218;src/PolyLang.v:7230;src/PolyLang.v:7238;src/PolyLang.v:7239;src/PolyLang.v:7248;src/PolyLang.v:7250;src/PolyLang.v:7288;src/PolyLang.v:7436;src/PolyLang.v:7437;src/PolyLang.v:7475;src/PolyLang.v:7476;src/PolyLang.v:7477;src/PolyLang.v:7503;src/PolyLang.v:7517;src/AffineValidator.v:1270;src/AffineValidator.v:1311;src/ParallelValidator.v:249;polygen/ASTGen.v:68;polygen/ASTGen.v:92;polygen/ASTGen.v:93;polygen/ASTGen.v:94;polygen/ASTGen.v:398;...+13,6,src/PolyLang.v:7211;src/PolyLang.v:7212;src/PolyLang.v:7218;src/PolyLang.v:7238;src/PolyLang.v:7239;src/PolyLang.v:7250,True,lib/Linalg.v:1248,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_nil_null,Theorem,,1256,1262,7,1258,1260,3,5,resize_nil_null;resize_eq;resize_skipn_eq;nrlength_def;firstn_eq_implies_resize_n_eq,3,is_null;resize;resize_nil_null,1,src/PolyLang.v:7127,0,,True,lib/Linalg.v:1256,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_eq,Theorem,,1264,1272,9,1266,1272,7,0,,3,is_eq_veq;resize;resize_nil_null,10,src/StrengthenDomain.v:251;src/PrepareCodegen.v:192;src/PrepareCodegen.v:334;src/PrepareCodegen.v:1627;src/PolyLang.v:7093;src/PolyLang.v:7441;src/PolyLang.v:7470;src/PolyLang.v:7480;polygen/ASTGen.v:121;polygen/ASTGen.v:122,0,,True,lib/Linalg.v:1264,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_skipn_eq,Theorem,,1274,1282,9,1276,1282,7,4,dot_product_app_left;is_eq_app_left;lex_compare_lt_head;assign_id,3,is_eq_veq;resize;resize_nil_null,13,src/PrepareCodegen.v:282;src/PrepareCodegen.v:881;src/PrepareCodegen.v:894;src/PolyLang.v:7440;src/PolyLang.v:7469;src/PolyLang.v:7476;polygen/ASTGen.v:70;polygen/ASTGen.v:91;polygen/Projection.v:425;polygen/Projection.v:429;polygen/Projection.v:588;polygen/Projection.v:601;polygen/Projection.v:688,0,,True,lib/Linalg.v:1274,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_app,Lemma,,1284,1292,9,1286,1292,7,1,assign_assign,1,resize,10,src/TilingRelation.v:714;src/TilingRelation.v:770;src/PolyLang.v:7565;src/PolyLang.v:7590;src/PolyLang.v:7610;polygen/PolyLoopSimpl.v:71;polygen/ASTGen.v:217;polygen/ASTGen.v:731;polygen/Projection.v:611;polygen/Projection.v:704,0,,True,lib/Linalg.v:1284,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_app_le,Lemma,,1294,1300,7,1296,1300,5,1,assign_app_ge,1,resize,11,src/TilingBandScheduleValidator.v:4769;src/PrepareCodegen.v:1560;src/PolyLang.v:7091;src/PolyLang.v:7211;src/PolyLang.v:7217;src/PolyLang.v:7238;src/PolyLang.v:7574;src/ParallelValidator.v:503;polygen/ASTGen.v:92;polygen/ASTGen.v:515;polygen/Projection.v:566,3,src/PolyLang.v:7211;src/PolyLang.v:7217;src/PolyLang.v:7238,True,lib/Linalg.v:1294,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_app_ge,Lemma,,1302,1308,7,1304,1308,5,1,assign_app_lt,1,resize,3,polygen/Projection.v:557;polygen/Projection.v:563;polygen/Projection.v:565,0,,True,lib/Linalg.v:1302,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_null_repeat,Lemma,,1310,1319,10,1312,1319,8,0,,2,is_null;resize,6,src/TilingBandMixedSecondValidator.v:233;src/TilingBandScheduleValidator.v:4783;src/TilingBandScheduleValidator.v:25183;src/TilingBandPhaseScalarValidator.v:559;src/PolyLang.v:7132;src/ParallelValidator.v:517,0,,True,lib/Linalg.v:1310,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_eq_compat,Lemma,,1321,1329,9,1323,1329,7,1,resize_proper,5,is_eq;is_eq_veq;is_eq_nil_left;is_eq_nil_right;resize,1,src/PrepareCodegen.v:848,0,,True,lib/Linalg.v:1321,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 4, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_proper,Instance,,1331,1334,4,1332,1334,3,0,,4,veq;is_eq_veq;resize;resize_eq_compat,0,,0,,True,lib/Linalg.v:1331,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_resize,Lemma,,1336,1343,8,1338,1343,6,1,resize_poly_nrl,1,resize,9,src/PrepareCodegen.v:260;src/PrepareCodegen.v:879;src/PrepareCodegen.v:892;src/PrepareCodegen.v:1536;polygen/ASTGen.v:104;polygen/Projection.v:567;polygen/Projection.v:588;polygen/Projection.v:601;polygen/Projection.v:621,0,,True,lib/Linalg.v:1336,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_length_eq,Lemma,,1345,1349,5,1347,1349,3,0,,1,resize,9,src/TilingBandScheduleValidator.v:25185;src/PrepareCodegen.v:1537;src/PrepareCodegen.v:1613;src/PrepareCodegen.v:1651;src/PrepareCodegen.v:1652;src/PrepareCodegen.v:1654;polygen/ASTGen.v:619;polygen/Projection.v:464;polygen/Projection.v:692,0,,True,lib/Linalg.v:1345,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nth_resize,Lemma,,1351,1358,8,1353,1358,6,1,has_var_poly_nrl,1,resize,5,src/PolyBase.v:2297;src/ParallelValidator.v:538;polygen/Canonizer.v:88;polygen/Projection.v:661;polygen/Projection.v:671,0,,True,lib/Linalg.v:1351,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_1,Lemma,,1360,1367,8,1362,1364,3,1,lex_compare_lt_head,1,resize,1,polygen/ASTGen.v:517,0,,True,lib/Linalg.v:1360,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_app_left,Lemma,,1369,1375,7,1371,1375,5,1,dot_product_app_right,5,dot_product;dot_product_app;resize;resize_length;resize_skipn_eq,6,lib/VplInterface.v:171;src/PolyLang.v:7190;src/ParallelValidator.v:522;polygen/LoopGen.v:94;polygen/LoopGen.v:115;polygen/LoopGen.v:240,0,,True,lib/Linalg.v:1369,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_app_right,Lemma,,1377,1382,6,1379,1382,4,1,dot_product_resize_left,4,dot_product;dot_product_commutative;resize;dot_product_app_left,2,src/PolyLang.v:7067;src/PolyLang.v:7190,0,,True,lib/Linalg.v:1377,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_eq_app_left,Lemma,,1384,1390,7,1386,1390,5,1,is_eq_app_right,5,is_eq;is_eq_app;resize;resize_length;resize_skipn_eq,3,src/PolyLang.v:7178;src/PolyLang.v:7179;polygen/ASTGen.v:103,0,,True,lib/Linalg.v:1384,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_eq_app_right,Lemma,,1392,1399,8,1394,1397,4,0,,4,is_eq;is_eq_commutative;resize;is_eq_app_left,0,,0,,True,lib/Linalg.v:1392,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_resize_left,Lemma,,1401,1406,6,1403,1406,4,1,dot_product_resize_right,4,dot_product;dot_product_nil_right;resize;dot_product_app_right,6,src/Extractor.v:264;src/Extractor.v:543;src/Extractor.v:605;src/Extractor.v:637;src/PrepareCodegen.v:207;polygen/ASTGen.v:398,0,,True,lib/Linalg.v:1401,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_resize_right,Lemma,,1408,1415,8,1410,1413,4,2,dot_product_nrlength_right;resize_poly_in,4,dot_product;dot_product_commutative;resize;dot_product_resize_left,9,src/Extractor.v:517;src/Extractor.v:1108;src/Extractor.v:1117;src/Extractor.v:1150;src/Extractor.v:1160;src/PrepareCodegen.v:336;polygen/LoopGen.v:94;polygen/LoopGen.v:115;polygen/LoopGen.v:240,0,,True,lib/Linalg.v:1408,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
